tweetid,root_tweetid,link_count
553580610317725697,553574709669814272,1
553601024909643776,553574709669814272,1
553601515454480384,553574709669814272,1
553577373183254528,553574709669814272,1
553584208715980800,553574709669814272,1
553583536947855361,553574709669814272,1
553688190163632128,553574709669814272,1
553743256253890560,553574709669814272,1
553743833054597120,553574709669814272,1
553744538943385602,553574709669814272,1
553601788285566976,553575302392455169,1
553602379292372995,553575302392455169,1
553603003593531392,553575302392455169,1
553602421990375424,553575302392455169,1
553603644114083840,553575302392455169,1
553606664897568768,553575302392455169,1
553614213420437504,553575302392455169,1
554449062230261760,553575302392455169,1
553584576225116160,553575450329378816,1
553583600646750208,553575450329378816,1
553586763189739520,553578243173781505,1
553587591510241280,553578243173781505,1
553588303011000321,553578243173781505,1
553609524528291840,553578243173781505,1
553623783450214400,553578243173781505,1
553579124779139072,553578250186665984,1
553579258095075329,553578250186665984,1
553580460329021442,553578348111085568,1
553670462496993280,553578348111085568,1
553582193172557824,553579715014172673,1
553657444795441152,553579715014172673,1
553939688600653826,553579715014172673,1
553942815215218688,553579715014172673,1
553852251073445888,553579715014172673,1
553581324557377536,553580499395174400,1
553624137932238848,553581209193050112,1
553583093492498432,553581612588605440,1
553582271262121986,553581897792913408,1
553584368414101504,553581897792913408,1
553583713586774017,553582039106990080,1
553583923301978113,553582039106990080,1
553582819591864320,553582251616010240,1
553583005311438848,553582251616010240,1
553583358731497473,553582251616010240,1
553583188380246016,553582301003931648,1
553583388247199744,553582301003931648,1
553587291772682240,553582465734832128,1
553583656238059520,553582812964876288,1
553583879441772544,553582812964876288,1
553583928192548865,553582812964876288,1
553583941392007168,553582812964876288,1
553584012871348226,553582812964876288,1
553583115944624128,553582812964876288,1
553583059761897473,553583059761897473,1
553591459706712064,553583108105441281,1
553605325744771072,553583108105441281,1
553585929475358724,553583108105441281,1
553702792570093569,553583108105441281,1
553583867664535552,553583867664535552,1
553586002011623424,553584292090359808,1
553584646269976579,553584292090359808,1
553584882333396993,553584366803488770,1
553595830717140995,553584683892871168,1
553585674721689600,553584782987497474,1
553654237968994306,553584782987497474,1
553587087992446976,553584868685520897,1
553586767761133568,553585838056280064,1
553590423159967744,553585838056280064,1
553587701828841472,553585840270876672,1
553587369862254592,553585840270876672,1
553593695015284736,553586246883475456,1
553594638330642432,553586246883475456,1
553586275438301184,553586275438301184,1
553614733556068353,553586275438301184,1
553618172553990144,553586275438301184,1
553620115355615232,553586275438301184,1
553621487223971843,553586275438301184,1
553621809133023232,553586275438301184,1
553622912159481856,553586275438301184,1
553624577788481537,553586275438301184,1
553624911047299072,553586275438301184,1
553622842408189954,553586275438301184,1
553625439449538560,553586275438301184,1
553626517461549057,553586275438301184,1
553626834064408577,553586275438301184,1
553627680273629185,553586275438301184,1
553627942149193728,553586275438301184,1
553628376163155968,553586275438301184,1
553628902976135169,553586275438301184,1
553628532937875456,553586275438301184,1
553629214583558144,553586275438301184,1
553626764669640705,553586275438301184,1
553586755988107264,553586305272389632,1
553586755073765376,553586305272389632,1
553586861286125568,553586305272389632,1
553586941938372608,553586305272389632,1
553587342121111552,553586305272389632,1
553587417287233537,553586305272389632,1
553587558853398528,553586305272389632,1
553587654496120832,553586305272389632,1
553587294318649345,553586305272389632,1
553587768140759040,553586305272389632,1
553587746800164866,553586305272389632,1
553587766974754816,553586305272389632,1
553587919114743809,553586305272389632,1
553586977371852800,553586305272389632,1
553588190108741632,553586305272389632,1
553587581620092928,553586305272389632,1
553588760164962304,553586305272389632,1
553587070883876864,553586305272389632,1
553589032840876032,553586305272389632,1
553589095709302785,553586305272389632,1
553589204811120640,553586305272389632,1
553589375754571776,553586305272389632,1
553588666468425729,553586305272389632,1
553589573176262656,553586305272389632,1
553589627853213698,553586305272389632,1
553589323480981505,553586305272389632,1
553589743007846401,553586305272389632,1
553590027146776576,553586305272389632,1
553590297553534976,553586305272389632,1
553590319967916032,553586305272389632,1
553591001936592897,553586305272389632,1
553590730468622337,553586305272389632,1
553591240403726336,553586305272389632,1
553586853375246337,553586421626568704,1
553587431577243648,553586421626568704,1
553588689528696832,553586421626568704,1
553590107001729025,553586421626568704,1
553590306445463553,553586421626568704,1
553591607451086849,553586421626568704,1
553592163184177152,553586421626568704,1
553592420529471488,553586421626568704,1
553598867846221824,553586421626568704,1
553602104799936513,553586421626568704,1
553586807657725953,553586510260629505,1
553587135698456576,553586510260629505,1
553587600997744641,553586510260629505,1
553587828496822272,553586510260629505,1
553661537215594496,553586510260629505,1
553586666066034688,553586523338440704,1
553587265356587008,553586940856242178,1
553590257921167361,553586940856242178,1
553590515870867456,553586940856242178,1
553586959596396544,553586959596396544,1
553587580982534144,553587352086384640,1
553591178852311040,553587352086384640,1
553591387401494528,553587352086384640,1
553593360045592578,553587542067773440,1
553598860556525569,553587542067773440,1
553640129697685504,553587542067773440,1
553640713578381313,553587542067773440,1
553607935041867777,553587542067773440,1
553648320871407619,553587542067773440,1
553642083370930177,553587542067773440,1
553725427873628161,553587542067773440,1
553778858194112512,553587542067773440,1
553879161170063361,553587542067773440,1
554201179224145920,553587542067773440,1
554202602188312577,553587542067773440,1
554203021643509763,553587542067773440,1
553746326509588484,553587546614427649,1
553588490206994432,553588326578417664,1
553589950537805825,553588326578417664,1
553592330075512835,553588326578417664,1
553593051760066561,553588326578417664,1
553595212275408896,553588326578417664,1
553589694500724736,553589610014867456,1
553590029986312193,553589610014867456,1
553591657086869509,553589610014867456,1
553592320755777536,553589610014867456,1
553592940552261632,553589610014867456,1
553594321576800256,553589610014867456,1
553591571682045952,553589610014867456,1
553591903384768512,553589657695715328,1
553610633279963136,553589657695715328,1
553634037710200832,553589657695715328,1
553590851059089408,553589860880375808,1
553591201920978945,553589970775343104,1
553592990489669633,553589970775343104,1
553644690168619009,553589970775343104,1
553599133684994048,553590072373968897,1
553645657832316931,553590072373968897,1
553646996892811264,553590072373968897,1
553591465146712064,553590273952215040,1
553591934888210432,553590273952215040,1
553591840406908928,553590273952215040,1
553592857597337602,553590273952215040,1
553593083707658241,553590273952215040,1
553596920581857280,553590273952215040,1
553597261528432640,553590273952215040,1
553608882241937409,553590273952215040,1
553609496703283200,553590273952215040,1
553610101094113282,553590273952215040,1
553590826493022208,553590427216248832,1
553591082815328256,553590427216248832,1
553592562083057668,553590750701551616,1
553594645784322048,553590751888961536,1
553596663210594304,553590751888961536,1
553613009294471169,553590751888961536,1
553603207226994690,553590811355795456,1
553610785629675520,553590811355795456,1
553611065922433024,553590811355795456,1
553591870954438657,553590880352088064,1
553594500690366465,553590880352088064,1
553596271756607490,553590880352088064,1
553604252506259456,553590880352088064,1
553672032525627392,553590880352088064,1
553592740379115520,553590881371320323,1
553593824321482752,553590881371320323,1
553595256210325504,553590881371320323,1
553591138209525761,553590961486696448,1
553591249773805568,553590961486696448,1
553591167481561089,553590961486696448,1
553591565177077760,553590961486696448,1
553611758167138304,553590961486696448,1
553612181854756866,553590961486696448,1
553604971422179329,553590961486696448,1
553617512630595584,553590961486696448,1
553619749318688769,553590961486696448,1
553620479538257920,553590961486696448,1
553620671016992768,553590961486696448,1
553620196087586817,553590961486696448,1
553621383100387328,553590961486696448,1
553627491957751810,553590961486696448,1
553627603857203201,553590961486696448,1
553592309657632768,553591049541914624,1
553592396466769920,553591049541914624,1
553596970468536322,553591049541914624,1
553604989692559360,553591049541914624,1
553611432156086272,553591049541914624,1
553611916489146368,553591049541914624,1
553592992506736642,553591049541914624,1
553593696977817600,553591049541914624,1
553625297916944384,553591049541914624,1
553591228663877632,553591055833382913,1
553591356548218881,553591055833382913,1
553591671678828544,553591093498224640,1
553592044359536640,553591093498224640,1
553593390433325056,553591093498224640,1
553594914467225600,553591093498224640,1
553592573504536577,553591315515310081,1
553637922080313344,553591315515310081,1
553638478362472449,553591315515310081,1
553640981556649984,553591315515310081,1
553640552412233728,553591315515310081,1
553592390208876545,553591411602640896,1
553598529201897472,553591411602640896,1
553599331488374784,553591411602640896,1
553593359789735939,553591494255210497,1
553631946816118784,553591494255210497,1
